route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
G31-183,2003-Collier-Weekday-35,4022-1601505,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -323,G310067
G31-183,2003-Collier-Weekday-35,4024-1601559,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -324,G310067
G31-183,2003-Collier-Weekday-35,4026-1601509,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -325,G310067
G31-183,2003-Collier-Weekday-35,4027-1601511,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,039 -180,G310067
G31-183,2003-Collier-Weekday-35,4029-1601510,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,020 -004,G310067
G31-183,2003-Collier-Weekday-35,4031-1601566,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,038 -149,G310067
G31-183,2003-Collier-Weekday-35,4033-1601464,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -322,G310067
G31-183,2003-Collier-Weekday-35,4035-1601505,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -323,G310067
G31-183,2003-Collier-Weekday-35,4036-1601559,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -324,G310067
G31-183,2003-Collier-Weekday-35,4070-1601527,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,031 -118,G310067
G31-183,2003-Collier-Weekday-35,4072-1601530,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,031 -119,G310067
G31-183,2003-Collier-Weekday-35,4076-1601746,Inbound-(I)-BRIDGEVILLE FLYER TO DOWNTOWN,1,G31 -326,G310067
G31-183,2003-Collier-Weekday-35,3484-1601505,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,G31 -323,G310046
G31-183,2003-Collier-Weekday-35,3487-1601559,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,G31 -324,G310046
G31-183,2003-Collier-Weekday-35,3525-1601508,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,031 -122,G310046
G31-183,2003-Collier-Weekday-35,3528-1601746,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,G31 -326,G310046
G31-183,2003-Collier-Weekday-35,3529-1601777,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,036 -134,G310046
G31-183,2003-Collier-Weekday-35,3532-1601507,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,020 -012,G310046
G31-183,2003-Collier-Weekday-35,3537-1601692,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,031 -117,G310046
G31-183,2003-Collier-Weekday-35,3541-1601527,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,031 -118,G310046
G31-183,2003-Collier-Weekday-35,3543-1601530,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,031 -119,G310046
G31-183,2003-Collier-Weekday-35,3545-1601746,Outbound-(O)-BRIDGEVILLE FLYER TO SOUTH FAYETTE PARK-AND-RIDE,0,G31 -326,G310046
040-183,2003-Collier-Weekday-35,3112-1601556,Inbound-(I)-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -196,0400065
040-183,2003-Collier-Weekday-35,3564-1601556,Outbound-(O)-MOUNT WASHINGTON DUQUESNE HEIGHTS,0,040 -196,0400041
048-183,2003-Collier-Weekday-35,4232-1601729,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -280,0480125
048-183,2003-Collier-Weekday-35,2828-1601516,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -260,0480126
048-183,2003-Collier-Weekday-35,2829-1601517,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -261,0480126
048-183,2003-Collier-Weekday-35,2833-1601518,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -262,0480126
048-183,2003-Collier-Weekday-35,2835-1601519,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -263,0480126
048-183,2003-Collier-Weekday-35,2838-1601516,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -260,0480126
048-183,2003-Collier-Weekday-35,2840-1601520,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -264,0480126
048-183,2003-Collier-Weekday-35,2843-1601517,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -261,0480126
048-183,2003-Collier-Weekday-35,2845-1601518,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -262,0480126
048-183,2003-Collier-Weekday-35,2848-1601519,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -263,0480126
048-183,2003-Collier-Weekday-35,2850-1601516,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -260,0480126
048-183,2003-Collier-Weekday-35,2853-1601517,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -261,0480126
048-183,2003-Collier-Weekday-35,2854-1601518,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -262,0480126
048-183,2003-Collier-Weekday-35,2858-1601773,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -265,0480126
048-183,2003-Collier-Weekday-35,2859-1601761,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -266,0480126
048-183,2003-Collier-Weekday-35,2862-1601775,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -267,0480126
048-183,2003-Collier-Weekday-35,2864-1601773,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -265,0480126
048-183,2003-Collier-Weekday-35,2865-1601761,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -266,0480126
048-183,2003-Collier-Weekday-35,2868-1601775,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -267,0480126
048-183,2003-Collier-Weekday-35,2870-1601782,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -268,0480126
048-183,2003-Collier-Weekday-35,2873-1601763,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -269,0480126
048-183,2003-Collier-Weekday-35,2875-1601776,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -270,0480126
048-183,2003-Collier-Weekday-35,2877-1601719,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -271,0480126
048-183,2003-Collier-Weekday-35,2880-1601763,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -269,0480126
048-183,2003-Collier-Weekday-35,2883-1601551,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -272,0480126
048-183,2003-Collier-Weekday-35,2886-1601776,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -270,0480126
048-183,2003-Collier-Weekday-35,2887-1601521,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -273,0480126
048-183,2003-Collier-Weekday-35,2891-1601720,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -274,0480126
048-183,2003-Collier-Weekday-35,2893-1601779,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -275,0480126
048-183,2003-Collier-Weekday-35,2896-1601551,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -272,0480126
048-183,2003-Collier-Weekday-35,2899-1601776,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -270,0480126
048-183,2003-Collier-Weekday-35,2900-1601521,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -273,0480126
048-183,2003-Collier-Weekday-35,2904-1601720,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -274,0480126
048-183,2003-Collier-Weekday-35,2906-1601779,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -275,0480126
048-183,2003-Collier-Weekday-35,2908-1601607,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -276,0480126
048-183,2003-Collier-Weekday-35,2910-1601720,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -274,0480126
048-183,2003-Collier-Weekday-35,2912-1601634,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -277,0480126
048-183,2003-Collier-Weekday-35,2914-1601607,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -276,0480126
048-183,2003-Collier-Weekday-35,2916-1601726,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,038 -168,0480126
048-183,2003-Collier-Weekday-35,2918-1601636,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -278,0480126
048-183,2003-Collier-Weekday-35,2919-1601608,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -279,0480126
048-183,2003-Collier-Weekday-35,2921-1601729,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -280,0480126
048-183,2003-Collier-Weekday-35,2923-1601635,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -281,0480126
048-183,2003-Collier-Weekday-35,2925-1601608,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -279,0480126
048-183,2003-Collier-Weekday-35,2927-1601729,Outbound-(O)-ARLINGTON-SOUTH SIDE WORKS TO SOUTH HILLS JUNCTION,0,048 -280,0480126
027-183,2003-Collier-Weekday-35,3019-1601446,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -075,0270039
027-183,2003-Collier-Weekday-35,3021-1601590,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -073,0270039
027-183,2003-Collier-Weekday-35,3027-1601446,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -075,0270039
027-183,2003-Collier-Weekday-35,3029-1601590,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -073,0270039
027-183,2003-Collier-Weekday-35,3037-1601481,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,038 -142,0270039
027-183,2003-Collier-Weekday-35,3078-1601568,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -084,0270039
027-183,2003-Collier-Weekday-35,3080-1601670,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -080,0270039
027-183,2003-Collier-Weekday-35,3086-1601568,Inbound-(I)-FAIRYWOOD TO DOWNTOWN,1,027 -084,0270039
027-183,2003-Collier-Weekday-35,3417-1601446,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -075,0270063
027-183,2003-Collier-Weekday-35,3419-1601590,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -073,0270063
027-183,2003-Collier-Weekday-35,3425-1601446,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -075,0270063
027-183,2003-Collier-Weekday-35,3427-1601590,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -073,0270063
027-183,2003-Collier-Weekday-35,3433-1601481,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,038 -142,0270063
027-183,2003-Collier-Weekday-35,3459-1601568,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -084,0270063
027-183,2003-Collier-Weekday-35,3461-1601670,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -080,0270063
027-183,2003-Collier-Weekday-35,3467-1601568,Outbound-(O)-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,027 -084,0270063
048-183,2003-Collier-Weekday-35,4223-1601608,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -279,0480125
048-183,2003-Collier-Weekday-35,4218-1601726,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,038 -168,0480125
048-183,2003-Collier-Weekday-35,4230-1601608,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -279,0480125
048-183,2003-Collier-Weekday-35,4226-1601729,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -280,0480125
048-183,2003-Collier-Weekday-35,4220-1601636,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -278,0480125
048-183,2003-Collier-Weekday-35,4229-1601635,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -281,0480125
048-183,2003-Collier-Weekday-35,4139-1601516,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -260,0480125
048-183,2003-Collier-Weekday-35,4140-1601517,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -261,0480125
048-183,2003-Collier-Weekday-35,4141-1601518,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -262,0480125
048-183,2003-Collier-Weekday-35,4143-1601519,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -263,0480125
048-183,2003-Collier-Weekday-35,4144-1601516,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -260,0480125
048-183,2003-Collier-Weekday-35,4146-1601520,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -264,0480125
048-183,2003-Collier-Weekday-35,4148-1601517,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -261,0480125
048-183,2003-Collier-Weekday-35,4149-1601518,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -262,0480125
048-183,2003-Collier-Weekday-35,4151-1601519,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -263,0480125
048-183,2003-Collier-Weekday-35,4153-1601516,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -260,0480125
048-183,2003-Collier-Weekday-35,4156-1601517,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -261,0480125
048-183,2003-Collier-Weekday-35,4158-1601518,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -262,0480125
048-183,2003-Collier-Weekday-35,4161-1601773,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -265,0480125
048-183,2003-Collier-Weekday-35,4163-1601761,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -266,0480125
048-183,2003-Collier-Weekday-35,4166-1601775,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -267,0480125
048-183,2003-Collier-Weekday-35,4168-1601773,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -265,0480125
048-183,2003-Collier-Weekday-35,4169-1601761,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -266,0480125
048-183,2003-Collier-Weekday-35,4171-1601775,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -267,0480125
048-183,2003-Collier-Weekday-35,4173-1601782,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -268,0480125
048-183,2003-Collier-Weekday-35,4177-1601763,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -269,0480125
048-183,2003-Collier-Weekday-35,4179-1601776,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -270,0480125
048-183,2003-Collier-Weekday-35,4181-1601719,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -271,0480125
048-183,2003-Collier-Weekday-35,4183-1601763,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -269,0480125
048-183,2003-Collier-Weekday-35,4185-1601551,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -272,0480125
048-183,2003-Collier-Weekday-35,4187-1601776,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -270,0480125
048-183,2003-Collier-Weekday-35,4189-1601521,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -273,0480125
048-183,2003-Collier-Weekday-35,4191-1601720,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -274,0480125
048-183,2003-Collier-Weekday-35,4193-1601779,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -275,0480125
048-183,2003-Collier-Weekday-35,4195-1601551,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -272,0480125
048-183,2003-Collier-Weekday-35,4197-1601776,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -270,0480125
048-183,2003-Collier-Weekday-35,4199-1601521,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -273,0480125
048-183,2003-Collier-Weekday-35,4200-1601720,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -274,0480125
048-183,2003-Collier-Weekday-35,4204-1601779,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -275,0480125
048-183,2003-Collier-Weekday-35,4208-1601607,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -276,0480125
048-183,2003-Collier-Weekday-35,4211-1601720,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -274,0480125
048-183,2003-Collier-Weekday-35,4213-1601634,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -277,0480125
048-183,2003-Collier-Weekday-35,4216-1601607,Inbound-(I)-ARLINGTON-SOUTH SIDE WORKS TO DOWNTOWN,1,048 -276,0480125
G2-183,2003-Collier-Weekday-35,4273-1601548,Inbound-(I)-WEST BUSWAY-ALL STOPS TO DOWNTOWN,1,G2  -282,G20073
G2-183,2003-Collier-Weekday-35,3706-1601548,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -282,G20056
G2-183,2003-Collier-Weekday-35,3803-1601442,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -306,G20056
043-183,2003-Collier-Weekday-35,2897-1601451,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -232,0430045
043-183,2003-Collier-Weekday-35,4145-1601540,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -229,0430046
043-183,2003-Collier-Weekday-35,4147-1601539,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -228,0430046
043-183,2003-Collier-Weekday-35,4150-1601540,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -229,0430046
043-183,2003-Collier-Weekday-35,4154-1601539,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -228,0430046
043-183,2003-Collier-Weekday-35,4231-1601663,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -235,0430046
043-183,2003-Collier-Weekday-35,4160-1601539,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -228,0430046
043-183,2003-Collier-Weekday-35,4209-1601760,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -233,0430046
043-183,2003-Collier-Weekday-35,4167-1601612,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -230,0430046
043-183,2003-Collier-Weekday-35,2909-1601760,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -233,0430045
043-183,2003-Collier-Weekday-35,4170-1601612,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -230,0430046
043-183,2003-Collier-Weekday-35,4215-1601739,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -234,0430046
043-183,2003-Collier-Weekday-35,4176-1601614,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -231,0430046
043-183,2003-Collier-Weekday-35,4221-1601739,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -234,0430046
043-183,2003-Collier-Weekday-35,4182-1601614,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -231,0430046
043-183,2003-Collier-Weekday-35,4184-1601451,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -232,0430046
043-183,2003-Collier-Weekday-35,4188-1601760,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -233,0430046
043-183,2003-Collier-Weekday-35,4190-1601451,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -232,0430046
043-183,2003-Collier-Weekday-35,4194-1601760,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -233,0430046
043-183,2003-Collier-Weekday-35,4198-1601451,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -232,0430046
043-183,2003-Collier-Weekday-35,4201-1601760,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -233,0430046
043-183,2003-Collier-Weekday-35,4206-1601451,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -232,0430046
043-183,2003-Collier-Weekday-35,2836-1601540,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -229,0430045
043-183,2003-Collier-Weekday-35,2841-1601539,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -228,0430045
043-183,2003-Collier-Weekday-35,2846-1601540,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -229,0430045
043-183,2003-Collier-Weekday-35,2851-1601539,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -228,0430045
043-183,2003-Collier-Weekday-35,2926-1601663,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -235,0430045
043-183,2003-Collier-Weekday-35,2856-1601539,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -228,0430045
043-183,2003-Collier-Weekday-35,2902-1601760,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -233,0430045
043-183,2003-Collier-Weekday-35,2861-1601612,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -230,0430045
043-183,2003-Collier-Weekday-35,2905-1601451,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -232,0430045
043-183,2003-Collier-Weekday-35,2866-1601612,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -230,0430045
043-183,2003-Collier-Weekday-35,2871-1601614,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -231,0430045
043-183,2003-Collier-Weekday-35,2917-1601739,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -234,0430045
043-183,2003-Collier-Weekday-35,2876-1601614,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -231,0430045
043-183,2003-Collier-Weekday-35,2879-1601451,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -232,0430045
043-183,2003-Collier-Weekday-35,2884-1601760,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -233,0430045
043-183,2003-Collier-Weekday-35,2889-1601451,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -232,0430045
043-183,2003-Collier-Weekday-35,2894-1601760,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -233,0430045
043-183,2003-Collier-Weekday-35,2922-1601663,Outbound-(O)-BAILEY-ALLENTOWN TO BOGGS AVENUE,0,043 -235,0430045
043-183,2003-Collier-Weekday-35,4228-1601663,Inbound-(I)-BAILEY DOWNTOWN VIA ARLINGTON AV,1,043 -235,0430046
G2-183,2003-Collier-Weekday-35,3731-1601548,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -282,G20056
G2-183,2003-Collier-Weekday-35,3730-1601436,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -289,G20056
G2-183,2003-Collier-Weekday-35,3728-1601435,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -288,G20056
G2-183,2003-Collier-Weekday-35,3726-1601434,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -287,G20056
G2-183,2003-Collier-Weekday-35,3725-1601433,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -286,G20056
G2-183,2003-Collier-Weekday-35,3723-1601432,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -285,G20056
G2-183,2003-Collier-Weekday-35,3721-1601550,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -284,G20056
G2-183,2003-Collier-Weekday-35,3720-1601549,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -283,G20056
G2-183,2003-Collier-Weekday-35,3718-1601548,Outbound-(O)-WEST BUSWAY-ALL STOPS TO CARNEGIE,0,G2  -282,G20056
