,route,dist_from,fromDistName,dist_to,toDistName,SPC_20,SPC_45,APC_19_curr,APC_45_proj
89,54,3,Pittsburgh Upper North Side,2,Pittsburgh Lower North Side,26.440129449838185,27.3009708737864,0.14947471540226348,0.1543413340432674
90,54,3,Pittsburgh Upper North Side,3,Pittsburgh Upper North Side,6.786976744186046,7.741395348837209,0.03836900341973169,0.04376464452563146
95,54,3,Pittsburgh Upper North Side,8,Oakland,261.0,364.0,1.475518521723029,2.057811271675029
96,54,3,Pittsburgh Upper North Side,9,South Side,30.0,33.0,0.1695998300831068,0.1865598130914175
101,54,3,Pittsburgh Upper North Side,14,Strip District,32.43380281690141,45.60000000000001,0.183358914889849,0.2577917417263224
102,54,3,Pittsburgh Upper North Side,15,Pittsburgh East (remainder),98.0,103.0,0.5540261116048155,0.582292749952
130,54,3,Pittsburgh Upper North Side,43,Pittsburgh Southwest (remainder),76.0,86.0,0.4296529028772039,0.48618617957157284
88,17,3,Pittsburgh Upper North Side,1,Pittsburgh Chateau Area,19.23696682464455,20.331753554502367,2.6600880624453387,2.8114751879503572
89,17,3,Pittsburgh Upper North Side,2,Pittsburgh Lower North Side,15.307443365695793,15.805825242718443,2.1167134993173677,2.1856297527835142
90,17,3,Pittsburgh Upper North Side,3,Pittsburgh Upper North Side,3.929302325581396,4.48186046511628,0.5433439848025995,0.619751732665465
92,17,3,Pittsburgh Upper North Side,5,Allegheny County North (remainder),30.681081081081082,30.44324324324325,4.24258035430746,4.209692134506628
99,17,3,Pittsburgh Upper North Side,12,Downtown,212.8816234498309,230.44193912063133,29.437274099127233,31.86551481474905
89,11,3,Pittsburgh Upper North Side,2,Pittsburgh Lower North Side,11.596548004314995,11.974110032362457,10.859984705269287,11.213565602650146
90,11,3,Pittsburgh Upper North Side,3,Pittsburgh Upper North Side,2.976744186046512,3.3953488372093026,2.7876740836959066,3.1796907517156434
99,11,3,Pittsburgh Upper North Side,12,Downtown,161.27395715896282,174.57722660653891,151.03052282911213,163.48882530645236
101,11,3,Pittsburgh Upper North Side,14,Strip District,14.225352112676058,20.000000000000004,13.321818381922668,18.72968524983187
89,1,3,Pittsburgh Upper North Side,2,Pittsburgh Lower North Side,11.132686084142396,11.49514563106796,0.5159199382023648,0.5327173315391859
90,1,3,Pittsburgh Upper North Side,3,Pittsburgh Upper North Side,2.857674418604651,3.25953488372093,0.13243265805806337,0.15105600059747853
92,1,3,Pittsburgh Upper North Side,5,Allegheny County North (remainder),22.313513513513517,22.140540540540545,1.034070881542902,1.0260548281976083
99,1,3,Pittsburgh Upper North Side,12,Downtown,154.82299887260427,167.5941375422773,7.174932573050454,7.7667830055006135
101,1,3,Pittsburgh Upper North Side,14,Strip District,13.656338028169012,19.2,0.6328730567189361,0.8897819213276132
129,1,3,Pittsburgh Upper North Side,42,Homewood/Lincoln-Lemington,11.0,11.0,0.5097708924272784,0.5097708924272784
90,O12,3,Pittsburgh Upper North Side,3,Pittsburgh Upper North Side,3.1553488372093024,3.5990697674418604,0.23814722597443982,0.2716366796270954
92,O12,3,Pittsburgh Upper North Side,5,Allegheny County North (remainder),24.63783783783784,24.44684684684685,1.8595195136264326,1.8451046336758403
99,O12,3,Pittsburgh Upper North Side,12,Downtown,170.95039458850056,185.0518602029312,12.902333260399129,13.966629188205557
88,15,3,Pittsburgh Upper North Side,1,Pittsburgh Chateau Area,17.196682464454977,18.175355450236964,29.054903523502094,30.70843461833554
89,15,3,Pittsburgh Upper North Side,2,Pittsburgh Lower North Side,13.683926645091693,14.1294498381877,23.1198761341099,23.872616287313473
90,15,3,Pittsburgh Upper North Side,3,Pittsburgh Upper North Side,3.5125581395348835,4.006511627906977,5.934693396579652,6.7692596554736655
99,15,3,Pittsburgh Upper North Side,12,Downtown,190.3032694475761,206.00112739571588,321.5296406987293,348.0521835875444
101,15,3,Pittsburgh Upper North Side,14,Strip District,16.785915492957745,23.6,28.360886247079037,39.87372125826954
134,19L,4,Allegheny County Northwest,3,Pittsburgh Upper North Side,2.7735849056603774,3.0377358490566033,0.0,0.0
135,19L,4,Allegheny County Northwest,4,Allegheny County Northwest,19.00527704485488,19.836411609498676,0.0,0.0
143,19L,4,Allegheny County Northwest,12,Downtown,189.06885245901643,234.58032786885252,0.0,0.0
145,19L,4,Allegheny County Northwest,14,Strip District,58.0,80.99999999999999,0.0,0.0
132,14,4,Allegheny County Northwest,1,Pittsburgh Chateau Area,40.612794612794616,43.35353535353536,133.4715793829476,142.47886388118334
134,14,4,Allegheny County Northwest,3,Pittsburgh Upper North Side,9.773584905660377,10.704402515723269,32.120316418236825,35.17939417235461
135,14,4,Allegheny County Northwest,4,Allegheny County Northwest,66.97097625329816,69.89973614775725,220.09620511388144,229.72140358824942
163,14,4,Allegheny County Northwest,32,Beaver County North,36.0,33.0,118.31189908493413,108.45257416118962
132,16,4,Allegheny County Northwest,1,Pittsburgh Chateau Area,76.28619528619528,81.43434343434343,35.17458644191351,37.54833153922056
133,16,4,Allegheny County Northwest,2,Pittsburgh Lower North Side,67.94170403587444,70.43497757847534,31.327048526343674,32.47666498602601
134,16,4,Allegheny County Northwest,3,Pittsburgh Upper North Side,18.358490566037734,20.106918238993707,8.46486459228362,9.271042172501106
135,16,4,Allegheny County Northwest,4,Allegheny County Northwest,125.79683377308709,131.2981530343008,58.003306981954005,60.53989475084412
143,16,4,Allegheny County Northwest,12,Downtown,1251.455737704918,1552.6983606557378,577.0301934575052,715.9293041186164
132,13,4,Allegheny County Northwest,1,Pittsburgh Chateau Area,46.101010101010104,49.21212121212122,10.470556212182746,11.177158165152134
133,13,4,Allegheny County Northwest,2,Pittsburgh Lower North Side,41.05829596412556,42.56502242152467,9.325244608022011,9.667455419325572
134,13,4,Allegheny County Northwest,3,Pittsburgh Upper North Side,11.094339622641508,12.150943396226412,2.5197692285134767,2.7597472502766647
135,13,4,Allegheny County Northwest,4,Allegheny County Northwest,76.02110817941953,79.34564643799472,17.266070412795514,18.02114637836966
136,13,4,Allegheny County Northwest,5,Allegheny County North (remainder),201.0,176.0,45.65153331862937,39.973481910839645
143,13,4,Allegheny County Northwest,12,Downtown,756.2754098360657,938.3213114754101,171.76682621985688,213.11346574328203
135,21,4,Allegheny County Northwest,4,Allegheny County Northwest,55.20580474934036,57.62005277044853,2.2773568497340837,2.3769497148828043
143,21,4,Allegheny County Northwest,12,Downtown,549.2,681.4000000000001,22.655667960150573,28.10919910423635
159,21,4,Allegheny County Northwest,28,Allegheny County West,285.0,280.99999999999994,11.756856097310475,11.591847590681555
174,21,4,Allegheny County Northwest,43,Pittsburgh Southwest (remainder),56.0,66.0,2.3101190928048654,2.722640359377163
177,8,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,47.05813953488372,48.70930232558139,13.603835915494217,14.081163491476469
178,8,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,10.234234234234236,11.513513513513516,2.958570921403516,3.3283922865789557
180,8,5,Allegheny County North (remainder),5,Allegheny County North (remainder),204.7757704569607,210.5100956429331,59.19775002367792,60.85546152028792
187,8,5,Allegheny County North (remainder),12,Downtown,1170.0330578512394,1371.2136953955135,338.23984313942435,396.39829159440495
177,2,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,17.563953488372093,18.180232558139533,16.429753521128273,17.00623610081698
178,2,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,3.81981981981982,4.297297297297297,3.5731532867192204,4.019797447559123
180,2,5,Allegheny County North (remainder),5,Allegheny County North (remainder),76.43039319872477,78.57066950053137,71.49486717835497,73.49693420324627
187,2,5,Allegheny County North (remainder),12,Downtown,436.7024793388431,511.79102715466377,408.5022260137976,478.74189806087566
178,O12,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,3.81981981981982,4.297297297297297,4.972870393644253,5.594479192849784
180,O12,5,Allegheny County North (remainder),5,Allegheny County North (remainder),76.43039319872477,78.57066950053137,99.50166694785507,102.2880069213396
187,O12,5,Allegheny County North (remainder),12,Downtown,436.7024793388431,511.79102715466377,568.5254626585006,666.2802348594179
177,7,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,3.976744186046512,4.116279069767442,0.16429753521128282,0.1700623610081699
178,7,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,0.8648648648648649,0.972972972972973,0.03573153286719221,0.04019797447559124
180,7,5,Allegheny County North (remainder),5,Allegheny County North (remainder),17.30499468650372,17.78958554729012,0.7149486717835495,0.7349693420324626
187,7,5,Allegheny County North (remainder),12,Downtown,98.87603305785125,115.87721369539554,4.0850222601379755,4.787418980608756
177,12,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,14.91279069767442,15.436046511627907,15.936860915494437,16.496049017792487
178,12,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,3.2432432432432434,3.6486486486486487,3.465958688117645,3.899203524132351
180,12,5,Allegheny County North (remainder),5,Allegheny County North (remainder),64.89373007438896,66.71094580233796,69.35002116300433,71.2920261771489
187,12,5,Allegheny County North (remainder),12,Downtown,370.7851239669421,434.53955135773316,396.2471592333836,464.3796411190493
180,P10,5,Allegheny County North (remainder),5,Allegheny County North (remainder),25.957492029755578,26.684378320935178,35.597214363379805,36.59404129470511
185,P10,5,Allegheny County North (remainder),10,Shadyside,7.105263157894738,6.157894736842106,9.74391422136885,8.44472565851967
187,P10,5,Allegheny County North (remainder),12,Downtown,148.31404958677686,173.8158205430933,203.3928012070414,238.3650553191563
188,P10,5,Allegheny County North (remainder),13,East Liberty,7.957894736842105,8.336842105263159,10.91318392793311,11.432859353072782
190,P10,5,Allegheny County North (remainder),15,Pittsburgh East (remainder),23.72033898305085,24.40677966101695,32.52925939777883,33.47062060221616
216,P10,5,Allegheny County North (remainder),41,Highland Park,6.107142857142858,3.857142857142857,8.375126271224177,5.289553434457375
217,P10,5,Allegheny County North (remainder),42,Homewood/Lincoln-Lemington,7.6190476190476195,6.380952380952381,10.448500611273827,8.75061926194183
176,13,5,Allegheny County North (remainder),1,Pittsburgh Chateau Area,34.72000000000001,36.960000000000015,10.27112460786935,10.93377780837705
177,13,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,27.837209302325586,28.813953488372096,8.23500707026284,8.52395468676329
178,13,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,6.054054054054054,6.810810810810811,1.790954595966756,2.0148239204626006
179,13,5,Allegheny County North (remainder),4,Allegheny County Northwest,68.0,66.0,20.116257872555167,19.524603229244722
180,13,5,Allegheny County North (remainder),5,Allegheny County North (remainder),121.13496280552604,124.52709883103084,35.83503160556384,36.83851812067912
187,13,5,Allegheny County North (remainder),12,Downtown,692.1322314049588,811.1404958677689,204.75162424778202,239.9575203786516
177,O5,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,1.988372093023256,2.058139534883721,1.642975352112828,1.7006236100816992
178,O5,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,0.4324324324324325,0.48648648648648657,0.35731532867192217,0.40197974475591247
180,O5,5,Allegheny County North (remainder),5,Allegheny County North (remainder),8.65249734325186,8.89479277364506,7.149486717835495,7.349693420324625
187,O5,5,Allegheny County North (remainder),12,Downtown,49.43801652892562,57.93860684769777,40.850222601379755,47.874189806087564
180,P78,5,Allegheny County North (remainder),5,Allegheny County North (remainder),72.10414452709881,74.1232731137088,4.368232063788913,4.490555437719627
185,P78,5,Allegheny County North (remainder),10,Shadyside,19.736842105263158,17.105263157894736,1.195702509024949,1.0362755078216224
187,P78,5,Allegheny County North (remainder),12,Downtown,411.9834710743802,482.82172373081477,24.958889948715825,29.250431421485423
188,P78,5,Allegheny County North (remainder),13,East Liberty,22.105263157894736,23.157894736842106,1.3391868101079427,1.4029576105892734
190,P78,5,Allegheny County North (remainder),15,Pittsburgh East (remainder),65.88983050847457,67.79661016949152,3.9917548733493917,4.107271895407734
192,P78,5,Allegheny County North (remainder),17,Verona Oakmont Penn Hills,19.871794871794872,21.153846153846153,1.2038782526764016,1.2815478173652015
195,P78,5,Allegheny County North (remainder),20,Wilkinsburg Wilkins Braddock and vicinity,10.8974358974359,10.256410256410257,0.660191299854801,0.6213565175104008
217,P78,5,Allegheny County North (remainder),42,Homewood/Lincoln-Lemington,21.164021164021165,17.724867724867725,1.2821642424817794,1.0738125530784903
180,O1,5,Allegheny County North (remainder),5,Allegheny County North (remainder),60.56748140276302,62.26354941551542,82.815389332477,85.13446434694578
187,O1,5,Allegheny County North (remainder),12,Downtown,346.06611570247935,405.5702479338844,473.184610667523,554.546056834743
177,P13,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,4.6395348837209305,4.8023255813953485,5.527035566658484,5.720966639172817
180,P13,5,Allegheny County North (remainder),5,Allegheny County North (remainder),20.189160467587676,20.754516471838475,24.051162619094228,24.724666067528705
187,P13,5,Allegheny County North (remainder),12,Downtown,115.35537190082646,135.19008264462815,137.4218018142473,161.05071171209755
180,75,5,Allegheny County North (remainder),5,Allegheny County North (remainder),135.55579171094578,139.35175345377257,16.40322532337961,16.862563983872185
183,75,5,Allegheny County North (remainder),8,Oakland,816.0,1044.0,98.74186631892138,126.33150543744352
184,75,5,Allegheny County North (remainder),9,South Side,22.0,28.0,2.662158160559155,3.3882012952571063
185,75,5,Allegheny County North (remainder),10,Shadyside,37.105263157894726,32.157894736842096,4.490003596158382,3.8913364500039314
188,75,5,Allegheny County North (remainder),13,East Liberty,41.5578947368421,43.536842105263155,5.028804027697389,5.26827088615917
216,75,5,Allegheny County North (remainder),41,Highland Park,31.892857142857146,20.142857142857142,3.8592649957456584,2.4374305236288367
217,75,5,Allegheny County North (remainder),42,Homewood/Lincoln-Lemington,39.78835978835978,33.322751322751316,4.814677577538442,4.032292471188445
176,17,5,Allegheny County North (remainder),1,Pittsburgh Chateau Area,27.28,29.04,1.3385971614013439,1.4249582685885274
177,17,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,21.87209302325581,22.639534883720923,1.0732375965849106,1.1108950561142055
178,17,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,4.756756756756757,5.351351351351352,0.23340839780319855,0.2625844475285984
180,17,5,Allegheny County North (remainder),5,Allegheny County North (remainder),95.17747077577046,97.84272051009566,4.670245315608713,4.8010259508284125
187,17,5,Allegheny County North (remainder),12,Downtown,543.8181818181819,637.3246753246755,26.684511528601835,31.272763976563184
180,P16,5,Allegheny County North (remainder),5,Allegheny County North (remainder),40.37832093517535,41.50903294367695,0.5569399458285021,0.5725359059917174
185,P16,5,Allegheny County North (remainder),10,Shadyside,11.052631578947368,9.578947368421053,0.15244943054278606,0.13212283980374792
187,P16,5,Allegheny County North (remainder),12,Downtown,230.7107438016529,270.3801652892563,3.1822033749553684,3.729365439713421
188,P16,5,Allegheny County North (remainder),13,East Liberty,12.378947368421054,12.96842105263158,0.17074336220792044,0.17887399850353572
190,P16,5,Allegheny County North (remainder),15,Pittsburgh East (remainder),36.89830508474577,37.96610169491526,0.5089399350719339,0.523668100395559
192,P16,5,Allegheny County North (remainder),17,Verona Oakmont Penn Hills,11.128205128205128,11.846153846153845,0.15349181981145468,0.1633945178638066
193,P16,5,Allegheny County North (remainder),18,Plum Borough,2.0,2.0,0.027586087431551762,0.027586087431551762
195,P16,5,Allegheny County North (remainder),20,Wilkinsburg Wilkins Braddock and vicinity,6.102564102564102,5.743589743589743,0.08417293344499129,0.07922158441881531
217,P16,5,Allegheny County North (remainder),42,Homewood/Lincoln-Lemington,11.851851851851851,9.925925925925926,0.16347311070549195,0.1369087302158495
177,1,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,15.906976744186045,16.465116279069765,18.34704378259131,18.990799704787495
178,1,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,3.45945945945946,3.8918918918918926,3.9901267970358223,4.4888926466653
180,1,5,Allegheny County North (remainder),5,Allegheny County North (remainder),69.21997874601487,71.15834218916048,79.83804849324052,82.0737491879665
187,1,5,Allegheny County North (remainder),12,Downtown,395.50413223140504,463.5088547815822,456.1728948838464,534.6092717086948
189,1,5,Allegheny County North (remainder),14,Strip District,48.510638297872326,68.93617021276593,55.95197749300895,79.51070485848638
214,1,5,Allegheny County North (remainder),39,Westmoreland County,93.0,97.0,107.26583053593956,111.87941464501222
217,1,5,Allegheny County North (remainder),42,Homewood/Lincoln-Lemington,20.31746031746032,17.01587301587302,23.434078014337366,19.626040337007545
180,91,5,Allegheny County North (remainder),5,Allegheny County North (remainder),201.89160467587672,207.5451647183847,90.46749361383381,93.0008501041254
187,91,5,Allegheny County North (remainder),12,Downtown,1153.5537190082644,1351.9008264462811,516.9066533258572,605.7858600877184
189,91,5,Allegheny County North (remainder),14,Strip District,141.4893617021277,201.06382978723406,63.4012887596911,90.09656823745576
190,91,5,Allegheny County North (remainder),15,Pittsburgh East (remainder),184.49152542372883,189.83050847457628,82.67052968781486,85.06292443762301
217,91,5,Allegheny County North (remainder),42,Homewood/Lincoln-Lemington,59.25925925925925,49.629629629629626,26.55403461280294,22.239003988222464
177,4,5,Allegheny County North (remainder),2,Pittsburgh Lower North Side,15.244186046511631,15.779069767441863,1.6758348591550851,1.7346360822833335
178,4,5,Allegheny County North (remainder),3,Pittsburgh Upper North Side,3.315315315315315,3.72972972972973,0.36446163524536057,0.41001933965103066
180,4,5,Allegheny County North (remainder),5,Allegheny County North (remainder),66.33581296493092,68.19341126461212,7.292476452192206,7.49668728873112
187,4,5,Allegheny County North (remainder),12,Downtown,379.0247933884297,444.1959858323495,41.66722705340735,48.831673602209314
225,64,6,Hazelwood,6,Hazelwood,1.7284768211920531,0.35761589403973515,0.06731344355944349,0.013926919357126241
226,64,6,Hazelwood,7,Squirrel Hill,2.9117647058823533,6.683823529411765,0.11339516202052297,0.26029344009256405
229,64,6,Hazelwood,10,Shadyside,21.0,28.0,0.8178196533601352,1.0904262044801802
230,64,6,Hazelwood,11,Waterfront (West Homestead Homestead Munhall(part)),1.7746478873239435,2.6197183098591554,0.06911152000226495,0.10202176762239114
234,64,6,Hazelwood,15,Pittsburgh East (remainder),10.941176470588236,18.352941176470587,0.4260909118346923,0.714733142432387
261,64,6,Hazelwood,42,Homewood/Lincoln-Lemington,13.0,19.0,0.5062693092229409,0.7399320673258367
225,61C,6,Hazelwood,6,Hazelwood,5.473509933774833,1.1324503311258278,0.17567621971249614,0.03634680407844748
226,61C,6,Hazelwood,7,Squirrel Hill,9.220588235294116,21.165441176470583,0.2959413802661826,0.679319986520101
227,61C,6,Hazelwood,8,Oakland,118.66257668711657,240.82208588957056,3.808560347192086,7.729357246855451
230,61C,6,Hazelwood,11,Waterfront (West Homestead Homestead Munhall(part)),5.619718309859153,8.295774647887324,0.1803688822108872,0.26625882612083357
231,61C,6,Hazelwood,12,Downtown,279.77689243027885,359.71314741035854,8.97963964982967,11.545250978352433
241,61C,6,Hazelwood,22,McKeesport White Oak,0.6551724137931034,1.3103448275862069,0.02102822764691789,0.04205645529383578
244,61C,6,Hazelwood,25,Munhall Whitaker Duquesne,2.2529644268774702,2.7035573122529644,0.07231050613762278,0.08677260736514734
259,61C,6,Hazelwood,40,Midtown/Uptown,14.533864541832669,26.115537848605577,0.4664747870041387,0.8381968828980617
225,57,6,Hazelwood,6,Hazelwood,2.97682119205298,0.6158940397350994,5.912020811579203,1.2231767196370766
226,57,6,Hazelwood,7,Squirrel Hill,5.014705882352942,11.511029411764708,9.95929672214306,22.861112930373842
227,57,6,Hazelwood,8,Oakland,64.5357873210634,130.97341513292432,128.16924266473902,260.115574995433
230,57,6,Hazelwood,11,Waterfront (West Homestead Homestead Munhall(part)),3.056338028169014,4.511737089201879,6.069942688527652,8.960391587826535
231,57,6,Hazelwood,12,Downtown,152.15936254980082,195.6334661354582,302.19125034199817,388.5316075825691
259,57,6,Hazelwood,40,Midtown/Uptown,7.904382470119523,14.203187250996018,15.698246771012895,28.207787166663795
225,52L,6,Hazelwood,6,Hazelwood,1.152317880794702,0.23841059602649012,0.06909306314900243,0.014295116513586711
226,52L,6,Hazelwood,7,Squirrel Hill,1.9411764705882355,4.455882352941177,0.11639308102484082,0.26717502689793005
230,52L,6,Hazelwood,11,Waterfront (West Homestead Homestead Munhall(part)),1.1830985915492958,1.746478873239437,0.07093867678338568,0.10471899906118841
231,52L,6,Hazelwood,12,Downtown,58.9003984063745,75.72908366533865,3.531672131813496,4.540721312331638
244,52L,6,Hazelwood,25,Munhall Whitaker Duquesne,0.4743083003952569,0.5691699604743082,0.028439559862339828,0.03412747183480779
259,52L,6,Hazelwood,40,Midtown/Uptown,3.0597609561752988,5.49800796812749,0.18346348736693488,0.32966095386246114
225,58,6,Hazelwood,6,Hazelwood,2.4966887417218544,0.5165562913907286,2.7772787152658522,0.5746093893653488
226,58,6,Hazelwood,7,Squirrel Hill,4.205882352941177,9.654411764705882,4.678559783018844,10.739421320111438
227,58,6,Hazelwood,8,Oakland,54.126789366053174,109.84867075664621,60.209820118924796,122.19399642995936
231,58,6,Hazelwood,12,Downtown,127.61752988047807,164.0796812749004,141.95980600586262,182.51975057896624
259,58,6,Hazelwood,40,Midtown/Uptown,6.629482071713147,11.91235059760956,7.374535376927928,13.25111825541737
225,53L,6,Hazelwood,6,Hazelwood,2.640728476821192,0.5463576158940397,0.17987699119125122,0.037215929211983016
226,53L,6,Hazelwood,7,Squirrel Hill,4.448529411764706,10.211397058823529,0.3030179334367832,0.6955638926617068
230,53L,6,Hazelwood,11,Waterfront (West Homestead Homestead Munhall(part)),2.711267605633803,4.002347417840377,0.18468186468106124,0.27262560976728095
231,53L,6,Hazelwood,12,Downtown,134.9800796812749,173.54581673306774,9.194360880695383,11.821321132322636
235,53L,6,Hazelwood,16,Hays Lincoln Place,0.4782608695652174,0.4782608695652174,0.03257742209280831,0.03257742209280831
244,53L,6,Hazelwood,25,Munhall Whitaker Duquesne,1.0869565217391304,1.3043478260869563,0.07403959566547344,0.08884751479856813
245,53L,6,Hazelwood,26,Baldwin Brentwood Whitehall West Mifflin,8.130434782608695,11.478260869565215,0.5538161755777413,0.7818581302273995
259,53L,6,Hazelwood,40,Midtown/Uptown,7.01195219123506,12.599601593625499,0.4776291366595004,0.8582398549350398
225,56,6,Hazelwood,6,Hazelwood,2.8807947019867552,0.5960264900662253,2.6295870879403878,0.5440525009531837
227,56,6,Hazelwood,8,Oakland,62.45398773006135,126.74846625766871,57.00794978972152,115.69589809976881
231,56,6,Hazelwood,12,Downtown,147.25099601593627,189.32270916334664,134.41059077997696,172.81361671711323
235,56,6,Hazelwood,16,Hays Lincoln Place,0.5217391304347826,0.5217391304347826,0.47624305880539547,0.47624305880539547
241,56,6,Hazelwood,22,McKeesport White Oak,0.3448275862068966,0.6896551724137931,0.3147583434633361,0.6295166869266722
244,56,6,Hazelwood,25,Munhall Whitaker Duquesne,1.1857707509881423,1.4229249011857708,1.0823705881940806,1.2988447058328967
245,56,6,Hazelwood,26,Baldwin Brentwood Whitehall West Mifflin,8.869565217391305,12.521739130434781,8.096131999691725,11.429833411329493
259,56,6,Hazelwood,40,Midtown/Uptown,7.649402390438246,13.745019920318724,6.982368352206595,12.546443132871225
225,93,6,Hazelwood,6,Hazelwood,3.1688741721854305,0.6556291390728478,9.57842951036808,1.981744036627879
226,93,6,Hazelwood,7,Squirrel Hill,5.338235294117646,12.253676470588232,16.13567080803385,37.03869890025952
227,93,6,Hazelwood,8,Oakland,68.69938650306749,139.42331288343559,207.6548942211072,421.42928434263996
